namespace label|resource label|namespace|resource uri|parent uri|domain|range
dbo|molar mass|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/molarMass|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2001/XMLSchema#double
dbo|molecular weight|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/molecularWeight|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|monarch|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/monarch|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Person
dbo|month|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/month|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|mood|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mood|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|most down point of a norwegian settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mostDownPoint|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/NorwaySettlement|http://dbpedia.org/ontology/Place
dbo|most successful player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mostSuccessfulPlayer|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SportsEvent|http://dbpedia.org/ontology/Athlete
dbo|most wins|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mostWins|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Race|
dbo|mother|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mother|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Woman|http://dbpedia.org/ontology/Person
dbo|motive|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/motive|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Criminal|http://www.w3.org/2001/XMLSchema#string
dbo|motto|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/motto|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|mount|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mount|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|mountain range|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mountainRange|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mountain|http://dbpedia.org/ontology/MountainRange
dbo|mouth country|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthCountry|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/Country
dbo|mouth district|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthDistrict|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/PopulatedPlace
dbo|mouth elevation (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthElevation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|mouth mountain|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthMountain|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/Mountain
dbo|mouth place|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthPlace|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/PopulatedPlace
dbo|mouth position|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthPosition|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
dbo|mouth region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthRegion|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/PopulatedPlace
dbo|mouth state|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mouthState|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/PopulatedPlace
dbo|movement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/movement|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Artist|
dbo|movie|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/movie|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Film
dbo|mukthar of a lebanon settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mukhtar|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/LebanonSettlement|http://www.w3.org/2001/XMLSchema#string
dbo|municipality|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/municipality|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/PopulatedPlace
dbo|absorbed by|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/municipalityAbsorbedBy|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/FormerMunicipality|http://dbpedia.org/ontology/Municipality
dbo|municipality code|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/municipalityCode|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|a municipality's new name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/municipalityRenamedTo|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Municipality|http://www.w3.org/2001/XMLSchema#string
dbo|type of municipality|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/municipalityType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Municipality|http://www.w3.org/2001/XMLSchema#string
dbo|museum|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/museum|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Artwork|http://dbpedia.org/ontology/Museum
dbo|museum type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/museumType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Museum|
dbo|Music Band|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicBand|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicalArtist|http://dbpedia.org/ontology/Band
dbo|MusicBrainz artist id|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicBrainzArtistId|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|music by|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicBy|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Musical|http://dbpedia.org/ontology/Person
dbo|music composer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicComposer|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Work|http://dbpedia.org/ontology/MusicalArtist
dbo|music format|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicFormat|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Album|http://www.w3.org/2001/XMLSchema#string
dbo|music fusion genre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicFusionGenre|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicGenre|http://dbpedia.org/ontology/MusicGenre
dbo|music subgenre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicSubgenre|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicGenre|http://dbpedia.org/ontology/MusicGenre
dbo|music type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicalWork|
dbo|musical artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicalArtist|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Single|http://dbpedia.org/ontology/MusicalArtist
dbo|musical band|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicalBand|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Single|http://dbpedia.org/ontology/Band
dbo|musical key|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicalKey|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicalWork|http://www.w3.org/2001/XMLSchema#string
dbo|musicians|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/musicians|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Instrument|http://dbpedia.org/ontology/MusicalArtist
dbo|mute character in play|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/muteCharacterInPlay|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Play|http://www.w3.org/2001/XMLSchema#string
dbo|mvp|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mvp|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://www.w3.org/2001/XMLSchema#string
dbo|mythology|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mythology|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MythologicalFigure|
dbo|NAACP Image Award|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/naacpImageAward|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Actor|http://dbpedia.org/ontology/Award
dbo|name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/name|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|so named since|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameAsOf|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#gYear
dbo|name day|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameDay|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/GivenName|http://www.w3.org/2001/XMLSchema#date
dbo|name in Yue Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInCantoneseChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Hangul-written Korean|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInHangulKorean|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Hanja-written (traditional) Korean|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInHanjaKorean|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Japanese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInJapanese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Mindongyu Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInMindongyuChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Minnanyu Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInMinnanyuChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Pinyin Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInPinyinChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Simplified Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInSimplifiedChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in Traditional Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInTraditionalChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|name in the Wade-Giles transscription of Chinese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nameInWadeGilesChinese|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|named after|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/namedAfter|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|named by language|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/namedByLanguage|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Place
dbo|names|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/names|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Openswarm|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|narrator|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/narrator|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Work|http://dbpedia.org/ontology/Person
dbo|nation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|national affiliation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalAffiliation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PoliticalParty|
dbo|national championship|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalChampionship|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://www.w3.org/2001/XMLSchema#string
dbo|National Film Award|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalFilmAward|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Actor|http://dbpedia.org/ontology/Award
dbo|National Olympic Committee|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalOlympicCommittee|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/OlympicResult|
dbo|national ranking|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalRanking|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/EducationalInstitution|http://www.w3.org/2001/XMLSchema#positiveInteger
dbo|national selection|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalSelection|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Agent|
dbo|national team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTeam|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://dbpedia.org/ontology/SportsTeam
dbo|national team match point|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTeamMatchPoint|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|national team year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTeamYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|National Topographic System map number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTopographicSystemMapNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|National tournament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTournament|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Tournament
dbo|national tournament bronze|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTournamentBronze|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|national tournament gold|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTournamentGold|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|national tournament silver|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalTournamentSilver|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|national years|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationalYears|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SoccerPlayer|http://www.w3.org/2001/XMLSchema#gYear
dbo|nationality|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nationality|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Country
dbo|ncaa season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ncaaSeason|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://www.w3.org/2001/XMLSchema#string
dbo|ncaa team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ncaaTeam|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://dbpedia.org/ontology/SportsTeam
dbo|ncbhof|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ncbhof|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://www.w3.org/2001/XMLSchema#string
dbo|NCI|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nciId|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|http://www.w3.org/2001/XMLSchema#string
dbo|NDL id|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ndlId|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|nearest city|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/nearestCity|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/PopulatedPlace
dbo|neighboring municipality|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/neighboringMunicipality|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://dbpedia.org/ontology/PopulatedPlace
dbo|neighbour constellations|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/neighbourConstellations|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Constellation|http://www.w3.org/2001/XMLSchema#string
